report_id,inspection_id,damage_type,severity,estimated_cost,part_affected,image_count
REP006551,INSP004489,Scratch,5,1165.32,Left Front Fender,2
REP006552,INSP004491,Bumper Damage,2,2478.14,Hood,3
REP006553,INSP004493,Rust,1,461.65,Roof,5
REP006554,INSP004493,Paint Damage,5,3897.11,Rear Window,5
REP006555,INSP004493,Scratch,2,335.13,Right Front Door,3
REP006556,INSP004494,Structural Damage,1,3095.32,Right Front Door,3
REP006557,INSP004495,Crack,1,707.22,Left Rear Fender,5
REP006558,INSP004495,Crack,3,1717.48,Front Bumper,4
REP006559,INSP004495,Bumper Damage,3,3457.22,Rear Window,3
REP006560,INSP004495,Bumper Damage,3,3262.4,Right Rear Door,1
REP006561,INSP004496,Bumper Damage,1,1104.3,Left Rear Door,5
REP006562,INSP004496,Dent,1,394.82,Trunk,4
REP006563,INSP004497,Paint Damage,2,1580.77,Rear Bumper,4
REP006564,INSP004497,Scratch,2,385.33,Front Bumper,4
REP006565,INSP004497,Crack,3,1928.38,Rear Window,1
REP006566,INSP004498,Dent,2,731.45,Windshield,1
REP006567,INSP004498,Rust,1,579.76,Left Rear Door,1
REP006568,INSP004498,Paint Damage,5,4256.38,Trunk,2
REP006569,INSP004500,Paint Damage,1,741.38,Left Front Fender,3
REP006570,INSP004501,Glass Damage,1,845.66,Hood,2
REP006571,INSP004502,Dent,4,1287.15,Front Bumper,1
REP006572,INSP004502,Crack,5,2803.08,Rear Bumper,3
REP006573,INSP004504,Bumper Damage,5,6614.37,Left Rear Door,4
REP006574,INSP004504,Scratch,4,865.27,Roof,5
REP006575,INSP004505,Structural Damage,3,9411.8,Rear Window,5
REP006576,INSP004505,Structural Damage,2,6974.0,Left Front Fender,4
REP006577,INSP004505,Crack,4,2151.15,Trunk,3
REP006578,INSP004506,Glass Damage,1,971.56,Left Front Door,3
REP006579,INSP004506,Crack,1,561.19,Right Front Fender,4
REP006580,INSP004508,Crack,5,3217.95,Rear Bumper,5
REP006581,INSP004508,Rust,1,524.78,Rear Window,5
REP006582,INSP004509,Bumper Damage,1,1034.41,Rear Bumper,1
REP006583,INSP004509,Rust,3,1421.48,Right Front Fender,1
REP006584,INSP004509,Dent,2,835.96,Windshield,1
REP006585,INSP004509,Crack,5,3010.45,Left Rear Fender,1
REP006586,INSP004509,Rust,1,402.64,Right Rear Fender,5
REP006587,INSP004510,Rust,2,850.44,Front Bumper,5
REP006588,INSP004510,Dent,1,329.74,Right Rear Fender,1
REP006589,INSP004514,Bumper Damage,4,5448.08,Front Bumper,1
REP006590,INSP004514,Structural Damage,5,12633.53,Rear Window,2
REP006591,INSP004515,Rust,3,1588.92,Left Rear Door,5
REP006592,INSP004515,Dent,4,1311.87,Right Front Door,3
REP006593,INSP004515,Structural Damage,2,5642.76,Left Rear Fender,4
REP006594,INSP004515,Rust,5,2111.91,Left Front Door,1
REP006595,INSP004518,Dent,2,652.41,Front Bumper,3
REP006596,INSP004518,Structural Damage,1,2537.3,Hood,1
REP006597,INSP004520,Scratch,4,927.02,Left Rear Fender,4
REP006598,INSP004520,Bumper Damage,2,2630.98,Roof,3
REP006599,INSP004522,Scratch,3,527.66,Left Rear Fender,4
REP006600,INSP004524,Dent,1,341.37,Roof,5
REP006601,INSP004526,Bumper Damage,1,1183.19,Trunk,4
REP006602,INSP004526,Bumper Damage,4,4472.51,Windshield,4
REP006603,INSP004527,Scratch,2,338.87,Front Bumper,3
REP006604,INSP004528,Crack,1,494.62,Left Front Door,5
REP006605,INSP004528,Rust,4,1726.2,Rear Window,2
REP006606,INSP004528,Dent,3,1416.68,Trunk,5
REP006607,INSP004529,Scratch,5,1051.99,Windshield,1
REP006608,INSP004529,Crack,1,650.48,Left Front Door,2
REP006609,INSP004530,Rust,3,1720.86,Front Bumper,2
REP006610,INSP004530,Bumper Damage,5,6342.9,Roof,1
REP006611,INSP004531,Bumper Damage,5,5741.34,Rear Bumper,1
REP006612,INSP004532,Bumper Damage,4,5618.54,Left Front Fender,2
REP006613,INSP004532,Crack,3,1750.0,Right Front Fender,4
REP006614,INSP004532,Rust,3,1692.12,Left Front Door,1
REP006615,INSP004532,Structural Damage,1,2764.73,Left Rear Door,4
REP006616,INSP004533,Crack,1,650.13,Right Rear Door,3
REP006617,INSP004533,Dent,3,1089.69,Windshield,2
REP006618,INSP004533,Paint Damage,2,1331.53,Right Rear Door,4
REP006619,INSP004533,Glass Damage,1,825.94,Right Rear Fender,2
REP006620,INSP004533,Crack,3,1996.23,Left Front Door,4
REP006621,INSP004534,Dent,5,1712.39,Trunk,4
REP006622,INSP004534,Structural Damage,5,14486.21,Left Front Door,1
REP006623,INSP004534,Scratch,4,942.99,Right Front Door,2
REP006624,INSP004534,Dent,1,467.27,Right Front Fender,1
REP006625,INSP004534,Crack,4,2329.79,Trunk,1
REP006626,INSP004535,Bumper Damage,4,3921.57,Left Rear Door,1
REP006627,INSP004535,Crack,5,2547.21,Roof,1
REP006628,INSP004536,Paint Damage,2,1628.42,Rear Window,3
REP006629,INSP004536,Dent,3,1166.27,Right Rear Door,4
REP006630,INSP004536,Paint Damage,5,3616.97,Left Front Fender,5
REP006631,INSP004536,Glass Damage,5,5488.82,Hood,2
REP006632,INSP004537,Paint Damage,5,3234.39,Rear Window,3
REP006633,INSP004537,Paint Damage,3,2574.25,Roof,4
REP006634,INSP004537,Rust,3,1670.53,Windshield,1
REP006635,INSP004538,Structural Damage,1,2570.62,Windshield,5
REP006636,INSP004540,Structural Damage,5,15323.38,Roof,3
REP006637,INSP004540,Rust,2,1053.52,Left Front Door,4
REP006638,INSP004540,Structural Damage,1,2812.15,Right Front Fender,4
REP006639,INSP004540,Structural Damage,5,17154.49,Right Front Door,1
REP006640,INSP004542,Glass Damage,3,2427.01,Left Rear Fender,3
REP006641,INSP004542,Crack,5,3594.3,Right Rear Door,1
REP006642,INSP004542,Rust,3,1712.73,Right Front Door,3
REP006643,INSP004542,Glass Damage,1,1102.14,Rear Window,4
REP006644,INSP004544,Scratch,5,915.15,Rear Bumper,3
REP006645,INSP004544,Bumper Damage,4,5354.02,Hood,2
REP006646,INSP004544,Dent,4,1536.82,Left Front Fender,4
REP006647,INSP004544,Paint Damage,4,3303.85,Hood,4
REP006648,INSP004545,Crack,3,1711.78,Right Front Fender,3
REP006649,INSP004545,Crack,3,2030.78,Left Front Door,4
REP006650,INSP004545,Rust,2,1028.59,Right Rear Door,4
REP006651,INSP004546,Structural Damage,5,15324.51,Left Front Door,3
REP006652,INSP004546,Dent,1,419.98,Windshield,3
REP006653,INSP004546,Structural Damage,3,9183.79,Left Front Door,3
REP006654,INSP004547,Dent,2,830.0,Right Rear Fender,3
REP006655,INSP004547,Crack,4,2769.94,Rear Window,5
REP006656,INSP004547,Crack,1,632.23,Right Front Fender,2
REP006657,INSP004547,Dent,5,1956.45,Left Rear Fender,4
REP006658,INSP004548,Structural Damage,4,13547.8,Right Front Door,4
REP006659,INSP004549,Dent,2,717.47,Windshield,4
REP006660,INSP004549,Rust,1,523.66,Rear Bumper,4
REP006661,INSP004550,Glass Damage,5,4776.82,Left Rear Door,1
REP006662,INSP004551,Bumper Damage,3,3138.63,Right Front Fender,3
REP006663,INSP004552,Paint Damage,5,4241.54,Hood,1
REP006664,INSP004552,Scratch,1,197.53,Left Rear Fender,5
REP006665,INSP004552,Bumper Damage,2,2640.46,Right Front Fender,5
REP006666,INSP004552,Glass Damage,1,1128.79,Left Rear Fender,3
REP006667,INSP004553,Structural Damage,1,3211.87,Right Front Door,4
REP006668,INSP004554,Bumper Damage,3,3828.0,Rear Window,2
REP006669,INSP004554,Rust,4,1732.03,Windshield,4
REP006670,INSP004554,Scratch,4,841.07,Front Bumper,5
REP006671,INSP004554,Structural Damage,3,8061.02,Right Front Door,4
REP006672,INSP004554,Structural Damage,5,13575.26,Right Front Fender,1
REP006673,INSP004556,Bumper Damage,1,1273.95,Windshield,5
REP006674,INSP004557,Rust,1,548.31,Front Bumper,4
REP006675,INSP004557,Paint Damage,1,854.95,Windshield,2
REP006676,INSP004557,Glass Damage,3,2673.08,Left Front Door,4
REP006677,INSP004557,Bumper Damage,4,5605.14,Hood,3
REP006678,INSP004557,Scratch,5,1182.99,Rear Bumper,3
REP006679,INSP004559,Dent,1,393.94,Rear Window,3
REP006680,INSP004559,Scratch,5,975.53,Left Front Fender,5
REP006681,INSP004559,Structural Damage,5,17850.25,Front Bumper,2
REP006682,INSP004560,Paint Damage,3,2388.69,Right Rear Fender,5
REP006683,INSP004560,Rust,3,1272.58,Right Rear Fender,4
REP006684,INSP004560,Rust,4,2117.42,Left Rear Fender,2
REP006685,INSP004561,Glass Damage,1,894.15,Left Front Fender,2
REP006686,INSP004561,Bumper Damage,5,5517.04,Roof,5
REP006687,INSP004562,Rust,2,1140.97,Left Rear Door,2
REP006688,INSP004563,Glass Damage,1,1084.56,Hood,3
REP006689,INSP004563,Dent,1,370.09,Left Front Fender,4
REP006690,INSP004563,Glass Damage,5,5560.09,Rear Bumper,4
REP006691,INSP004564,Structural Damage,4,12926.55,Rear Bumper,3
REP006692,INSP004564,Paint Damage,1,803.45,Windshield,4
REP006693,INSP004564,Bumper Damage,5,4948.52,Left Rear Door,1
REP006694,INSP004565,Paint Damage,5,4727.92,Left Front Door,2
REP006695,INSP004565,Rust,4,1801.59,Front Bumper,5
REP006696,INSP004565,Bumper Damage,3,3972.22,Right Front Door,5
REP006697,INSP004565,Scratch,5,1133.83,Left Rear Fender,5
REP006698,INSP004565,Structural Damage,3,8096.02,Left Rear Fender,5
REP006699,INSP004566,Scratch,4,835.23,Rear Window,2
REP006700,INSP004566,Crack,4,2019.29,Left Front Fender,1
REP006701,INSP004566,Rust,2,1036.24,Rear Window,2
REP006702,INSP004567,Paint Damage,3,2666.1,Front Bumper,2
REP006703,INSP004568,Rust,3,1374.37,Left Front Fender,3
REP006704,INSP004568,Rust,3,1438.02,Left Rear Door,2
REP006705,INSP004569,Crack,2,1040.07,Rear Window,4
REP006706,INSP004570,Rust,3,1396.23,Left Rear Fender,4
REP006707,INSP004570,Dent,5,1607.57,Left Front Door,3
REP006708,INSP004570,Glass Damage,4,3824.46,Left Rear Fender,5
REP006709,INSP004572,Paint Damage,5,4639.58,Rear Bumper,5
REP006710,INSP004572,Crack,5,2776.77,Left Front Fender,5
REP006711,INSP004576,Paint Damage,3,2542.11,Right Rear Fender,1
REP006712,INSP004576,Crack,2,1204.36,Right Rear Door,5
REP006713,INSP004576,Rust,3,1722.73,Roof,4
REP006714,INSP004576,Scratch,3,530.75,Trunk,3
REP006715,INSP004576,Crack,1,523.96,Left Front Fender,2
REP006716,INSP004577,Glass Damage,2,2255.77,Hood,4
REP006717,INSP004577,Bumper Damage,4,4914.76,Right Rear Door,4
REP006718,INSP004577,Rust,2,1067.18,Roof,3
REP006719,INSP004578,Glass Damage,4,4509.02,Front Bumper,2
REP006720,INSP004578,Dent,3,1041.91,Hood,2
REP006721,INSP004578,Paint Damage,1,891.54,Front Bumper,4
REP006722,INSP004579,Paint Damage,3,2861.47,Left Front Door,4
REP006723,INSP004579,Scratch,1,181.73,Left Rear Door,1
REP006724,INSP004581,Structural Damage,3,9257.57,Trunk,5
REP006725,INSP004581,Dent,4,1699.44,Left Rear Fender,1
REP006726,INSP004584,Structural Damage,3,7547.88,Right Rear Fender,5
REP006727,INSP004585,Scratch,1,235.87,Right Front Door,3
REP006728,INSP004585,Dent,1,339.17,Roof,2
REP006729,INSP004586,Rust,4,2244.46,Front Bumper,4
REP006730,INSP004586,Glass Damage,5,4987.51,Left Front Fender,3
REP006731,INSP004586,Glass Damage,1,852.1,Windshield,4
REP006732,INSP004586,Bumper Damage,4,4102.9,Windshield,1
REP006733,INSP004591,Crack,2,1162.68,Roof,4
REP006734,INSP004592,Bumper Damage,4,5438.07,Windshield,3
REP006735,INSP004592,Paint Damage,2,1615.11,Windshield,5
REP006736,INSP004595,Glass Damage,5,4010.6,Left Front Door,5
REP006737,INSP004596,Scratch,5,1076.17,Trunk,5
REP006738,INSP004596,Crack,1,539.76,Hood,4
REP006739,INSP004597,Bumper Damage,2,1955.19,Windshield,5
REP006740,INSP004597,Paint Damage,1,644.01,Rear Bumper,2
REP006741,INSP004598,Structural Damage,5,17826.96,Rear Bumper,3
REP006742,INSP004598,Bumper Damage,3,2911.06,Trunk,5
REP006743,INSP004598,Crack,4,2655.64,Windshield,2
REP006744,INSP004599,Glass Damage,1,828.48,Rear Window,3
REP006745,INSP004599,Paint Damage,5,4191.18,Right Rear Door,4
REP006746,INSP004599,Scratch,5,1112.64,Trunk,4
REP006747,INSP004600,Rust,4,2376.02,Left Rear Door,3
REP006748,INSP004600,Dent,5,2217.68,Left Rear Door,5
REP006749,INSP004600,Paint Damage,5,4546.51,Rear Bumper,5
REP006750,INSP004603,Structural Damage,2,5297.18,Right Rear Fender,2
REP006751,INSP004603,Rust,1,461.68,Trunk,1
REP006752,INSP004604,Paint Damage,1,788.6,Left Front Fender,4
REP006753,INSP004604,Bumper Damage,1,1317.5,Left Front Fender,3
REP006754,INSP004605,Paint Damage,4,3121.15,Left Rear Door,3
REP006755,INSP004608,Paint Damage,1,659.31,Right Front Door,3
REP006756,INSP004610,Rust,1,480.49,Right Rear Fender,1
REP006757,INSP004610,Scratch,4,792.67,Rear Bumper,5
REP006758,INSP004612,Rust,5,2608.78,Hood,3
REP006759,INSP004612,Crack,1,513.65,Rear Bumper,4
REP006760,INSP004613,Glass Damage,5,5910.57,Right Rear Door,2
REP006761,INSP004618,Rust,1,405.46,Right Front Fender,4
REP006762,INSP004618,Crack,1,640.85,Left Rear Door,2
REP006763,INSP004618,Crack,5,3195.57,Front Bumper,5
REP006764,INSP004619,Crack,4,2127.04,Front Bumper,1
REP006765,INSP004619,Scratch,1,196.25,Left Rear Fender,2
REP006766,INSP004620,Scratch,4,912.82,Left Rear Fender,2
REP006767,INSP004620,Dent,3,1433.04,Left Rear Fender,2
REP006768,INSP004621,Structural Damage,2,7008.65,Left Front Door,2
REP006769,INSP004623,Crack,2,1220.57,Front Bumper,4
REP006770,INSP004623,Structural Damage,3,9795.27,Front Bumper,1
REP006771,INSP004623,Crack,4,2311.58,Windshield,5
REP006772,INSP004624,Scratch,5,942.02,Roof,3
REP006773,INSP004624,Structural Damage,4,10930.71,Right Front Door,4
REP006774,INSP004624,Rust,1,485.86,Left Rear Fender,4
REP006775,INSP004625,Paint Damage,4,2935.71,Rear Window,2
REP006776,INSP004627,Rust,1,424.93,Right Rear Door,3
REP006777,INSP004627,Glass Damage,3,2477.6,Right Rear Door,3
REP006778,INSP004627,Structural Damage,4,12903.51,Right Rear Door,3
REP006779,INSP004629,Glass Damage,5,4638.45,Left Front Fender,2
REP006780,INSP004629,Structural Damage,4,10289.03,Left Rear Fender,3
REP006781,INSP004630,Dent,3,1071.21,Left Front Fender,5
REP006782,INSP004631,Rust,3,1625.14,Rear Window,5
REP006783,INSP004631,Crack,1,526.28,Roof,5
REP006784,INSP004631,Rust,5,2940.12,Left Front Fender,4
REP006785,INSP004631,Glass Damage,4,3762.03,Right Rear Fender,1
REP006786,INSP004631,Bumper Damage,2,2774.19,Right Rear Door,1
REP006787,INSP004634,Crack,1,499.92,Hood,2
REP006788,INSP004634,Rust,1,535.17,Trunk,2
REP006789,INSP004634,Bumper Damage,1,1076.41,Rear Bumper,5
REP006790,INSP004635,Glass Damage,1,840.17,Left Rear Door,2
REP006791,INSP004638,Structural Damage,1,2726.9,Roof,2
REP006792,INSP004639,Crack,5,2545.89,Right Rear Fender,5
REP006793,INSP004640,Rust,4,1708.32,Left Rear Fender,4
REP006794,INSP004640,Paint Damage,3,2080.09,Left Rear Door,5
REP006795,INSP004643,Structural Damage,2,6309.88,Front Bumper,3
REP006796,INSP004644,Structural Damage,2,6521.7,Roof,5
REP006797,INSP004644,Structural Damage,3,10349.67,Left Rear Fender,5
REP006798,INSP004645,Scratch,3,615.1,Left Rear Door,2
REP006799,INSP004645,Paint Damage,4,2816.72,Windshield,4
REP006800,INSP004646,Rust,5,2566.11,Left Rear Door,1
REP006801,INSP004646,Dent,5,2384.51,Left Rear Fender,2
REP006802,INSP004646,Scratch,4,806.18,Left Rear Door,2
REP006803,INSP004646,Glass Damage,1,998.11,Right Front Door,4
REP006804,INSP004649,Paint Damage,4,3384.51,Rear Window,4
REP006805,INSP004649,Glass Damage,3,3277.26,Left Rear Fender,2
REP006806,INSP004652,Scratch,2,365.48,Rear Bumper,4
REP006807,INSP004653,Structural Damage,2,7166.92,Right Front Door,3
REP006808,INSP004653,Bumper Damage,5,6182.36,Right Front Fender,4
REP006809,INSP004653,Dent,3,1359.01,Right Front Fender,3
REP006810,INSP004653,Crack,4,2164.71,Left Front Door,3
REP006811,INSP004654,Rust,2,810.84,Left Front Fender,3
REP006812,INSP004654,Scratch,2,434.94,Left Front Door,4
REP006813,INSP004655,Crack,2,1435.17,Right Rear Fender,1
REP006814,INSP004655,Bumper Damage,1,1201.73,Rear Window,5
REP006815,INSP004655,Crack,4,2602.44,Left Rear Door,1
REP006816,INSP004656,Rust,5,2497.99,Right Front Fender,5
REP006817,INSP004658,Bumper Damage,1,1352.09,Windshield,4
REP006818,INSP004661,Crack,2,1177.85,Rear Bumper,5
REP006819,INSP004661,Bumper Damage,3,3126.82,Left Rear Door,5
REP006820,INSP004668,Dent,4,1407.35,Hood,5
REP006821,INSP004668,Scratch,1,191.19,Trunk,5
REP006822,INSP004669,Dent,4,1907.45,Hood,5
REP006823,INSP004671,Rust,5,2600.65,Right Front Door,5
REP006824,INSP004671,Rust,4,2274.87,Left Front Door,2
REP006825,INSP004671,Glass Damage,5,4877.77,Roof,4
REP006826,INSP004671,Dent,2,836.65,Right Rear Door,3
REP006827,INSP004671,Structural Damage,5,13806.46,Right Front Fender,3
REP006828,INSP004672,Bumper Damage,1,1123.43,Right Front Fender,1
REP006829,INSP004672,Dent,2,858.11,Left Front Door,1
REP006830,INSP004672,Rust,2,969.73,Right Rear Door,1
REP006831,INSP004673,Crack,3,1637.08,Right Rear Fender,4
REP006832,INSP004673,Glass Damage,1,1034.53,Left Front Fender,4
REP006833,INSP004675,Glass Damage,2,2129.06,Left Front Door,4
REP006834,INSP004675,Paint Damage,3,2000.26,Rear Bumper,3
REP006835,INSP004677,Paint Damage,4,3444.62,Trunk,4
REP006836,INSP004677,Rust,4,2269.89,Roof,4
REP006837,INSP004679,Crack,5,3414.48,Left Front Fender,1
REP006838,INSP004679,Paint Damage,2,1908.54,Left Rear Fender,5
REP006839,INSP004679,Glass Damage,1,938.76,Left Rear Fender,2
REP006840,INSP004679,Dent,1,341.92,Right Front Door,5
REP006841,INSP004682,Crack,1,563.38,Rear Bumper,4
REP006842,INSP004682,Bumper Damage,4,4491.86,Trunk,3
REP006843,INSP004682,Crack,4,2196.8,Right Front Door,1
REP006844,INSP004683,Paint Damage,4,3030.94,Rear Bumper,1
REP006845,INSP004684,Structural Damage,3,9358.18,Left Front Fender,1
REP006846,INSP004686,Dent,2,925.45,Roof,2
REP006847,INSP004686,Scratch,1,232.54,Left Rear Fender,1
REP006848,INSP004687,Scratch,5,865.77,Right Front Fender,3
REP006849,INSP004689,Dent,2,766.87,Left Front Fender,3
REP006850,INSP004689,Crack,1,698.74,Front Bumper,1
REP006851,INSP004690,Dent,5,1738.32,Right Rear Door,5
REP006852,INSP004690,Bumper Damage,3,3538.3,Roof,4
REP006853,INSP004691,Rust,1,484.06,Left Rear Door,5
REP006854,INSP004691,Structural Damage,4,13984.68,Windshield,1
REP006855,INSP004692,Rust,5,2884.0,Left Front Fender,2
REP006856,INSP004692,Paint Damage,3,2135.35,Rear Bumper,1
REP006857,INSP004693,Bumper Damage,2,2663.09,Left Front Fender,1
REP006858,INSP004693,Rust,4,1664.57,Rear Window,1
REP006859,INSP004693,Paint Damage,5,3910.2,Roof,5
REP006860,INSP004693,Rust,1,521.72,Rear Window,2
REP006861,INSP004693,Glass Damage,3,3527.98,Windshield,4
REP006862,INSP004695,Crack,1,638.15,Right Rear Door,5
REP006863,INSP004695,Glass Damage,5,4292.85,Left Front Fender,1
REP006864,INSP004696,Rust,1,505.33,Front Bumper,5
REP006865,INSP004696,Bumper Damage,3,3764.5,Rear Bumper,5
REP006866,INSP004696,Dent,3,1065.75,Windshield,1
REP006867,INSP004696,Rust,5,2332.01,Roof,5
REP006868,INSP004703,Crack,5,3342.66,Windshield,1
REP006869,INSP004703,Bumper Damage,4,5060.45,Windshield,1
REP006870,INSP004703,Glass Damage,2,1626.01,Left Rear Door,2
REP006871,INSP004704,Bumper Damage,1,1259.43,Rear Bumper,1
REP006872,INSP004704,Bumper Damage,2,2606.38,Left Rear Door,5
REP006873,INSP004704,Dent,4,1758.64,Right Front Fender,3
REP006874,INSP004705,Glass Damage,5,5849.61,Left Rear Fender,1
REP006875,INSP004705,Crack,2,1099.52,Trunk,5
REP006876,INSP004705,Rust,5,2985.31,Front Bumper,5
REP006877,INSP004707,Rust,5,2324.58,Left Rear Door,5
REP006878,INSP004707,Scratch,4,929.22,Left Front Door,1
REP006879,INSP004707,Dent,4,1827.51,Right Front Door,5
REP006880,INSP004708,Scratch,3,484.59,Right Rear Fender,3
REP006881,INSP004708,Rust,2,1124.06,Left Rear Door,1
REP006882,INSP004710,Rust,4,1997.89,Trunk,2
REP006883,INSP004710,Glass Damage,1,1190.37,Roof,1
REP006884,INSP004710,Crack,4,2415.93,Trunk,2
REP006885,INSP004710,Rust,1,439.01,Left Rear Fender,4
REP006886,INSP004710,Dent,4,1813.26,Left Rear Fender,2
REP006887,INSP004713,Scratch,3,499.07,Right Front Door,3
REP006888,INSP004713,Structural Damage,5,12277.62,Trunk,3
REP006889,INSP004714,Glass Damage,2,1923.41,Right Front Fender,5
REP006890,INSP004715,Scratch,4,678.98,Roof,2
REP006891,INSP004715,Dent,1,346.51,Rear Bumper,3
REP006892,INSP004715,Dent,5,1774.32,Roof,4
REP006893,INSP004717,Scratch,5,831.24,Left Front Door,5
REP006894,INSP004717,Rust,4,1798.27,Roof,4
REP006895,INSP004718,Bumper Damage,3,2927.65,Right Front Door,4
REP006896,INSP004719,Glass Damage,3,2417.0,Front Bumper,2
REP006897,INSP004719,Paint Damage,2,1765.88,Left Rear Fender,4
REP006898,INSP004720,Bumper Damage,3,3835.8,Trunk,1
REP006899,INSP004720,Structural Damage,1,3408.14,Right Front Fender,5
REP006900,INSP004720,Dent,2,758.54,Windshield,1
REP006901,INSP004720,Structural Damage,1,2515.95,Left Front Door,2
REP006902,INSP004720,Glass Damage,2,2316.44,Hood,5
REP006903,INSP004723,Crack,2,1164.07,Left Front Door,2
REP006904,INSP004723,Glass Damage,5,5722.22,Left Rear Fender,2
REP006905,INSP004724,Glass Damage,3,3429.29,Right Rear Fender,4
REP006906,INSP004726,Scratch,4,861.98,Right Front Door,2
REP006907,INSP004726,Paint Damage,2,1869.42,Windshield,3
REP006908,INSP004726,Crack,4,2183.51,Trunk,2
REP006909,INSP004727,Bumper Damage,5,6956.21,Right Front Door,3
REP006910,INSP004728,Paint Damage,2,1408.49,Right Front Fender,1
REP006911,INSP004728,Bumper Damage,3,3994.32,Trunk,2
REP006912,INSP004728,Dent,2,831.37,Trunk,1
REP006913,INSP004729,Structural Damage,2,6822.64,Right Rear Door,5
REP006914,INSP004731,Glass Damage,3,2993.47,Right Rear Fender,4
REP006915,INSP004731,Crack,3,2159.61,Right Front Door,5
REP006916,INSP004731,Rust,3,1795.04,Left Rear Door,1
REP006917,INSP004731,Structural Damage,2,6648.05,Right Front Fender,4
REP006918,INSP004731,Bumper Damage,4,4237.1,Hood,3
REP006919,INSP004733,Rust,1,423.29,Left Front Door,4
REP006920,INSP004735,Paint Damage,2,1391.38,Right Rear Fender,1
REP006921,INSP004735,Paint Damage,3,2505.6,Hood,3
REP006922,INSP004735,Crack,1,693.23,Left Rear Door,1
